"Score","Sens","Sens_L","Sens_H","Spec","Spec_L","Spec_H","CAD_Pos_TB","CAD_Pos_Normal","Subgroup","AI","ppv","npv","CAD_Pos","XpertSaved","Comment","X","nnt"
41,0.94545032,0.93824492,0.95204393,0.56933116,0.55877453,0.57984069,0.945450324976787,0.430668841761827,"MDF","qXRv2",0.339911579161252,0.97801921378124,0.52847732357267,0.47152267642733,"",0.43066884,2.9419415557056
42,0.94452182,0.93726305,0.95117016,0.57422512,0.56368184,0.58471798,0.944521819870009,0.425774877650897,"MDF","qXRv2",0.342259300280207,0.977839668553347,0.524336796672529,0.475663203327471,"",0.42577488,2.92176136391707
43,0.94266481,0.93530091,0.94942104,0.57911909,0.56859021,0.58959422,0.942664809656453,0.420880913539967,"MDF","qXRv2",0.344422070725912,0.97730388199867,0.5200198538021,0.4799801461979,"",0.42088091,2.90341440051266
44,0.94150418,0.93407562,0.94832678,0.58482871,0.57431796,0.59528183,0.94150417827298,0.415171288743883,"MDF","qXRv2",0.34723337553232,0.977075861941392,0.515174537754411,0.484825462245589,"",0.41517129,2.8799074929562
45,0.93987929,0.9323615,0.94679353,0.58948963,0.57899475,0.59992371,0.939879294336119,0.410510370542997,"MDF","qXRv2",0.349404024138624,0.976635892578108,0.51109046606369,0.48890953393631,"",0.41051037,2.8620162645959
46,0.93848654,0.93089342,0.94547814,0.59473316,0.58425729,0.60514468,0.938486536675952,0.405266837567001,"MDF","qXRv2",0.351993646363846,0.976313234494238,0.506578580397701,0.493421419602299,"",0.40526684,2.84096037053558
47,0.9354689,0.9277161,0.94262458,0.59892799,0.5884682,0.60932056,0.935468895078923,0.401072011186204,"MDF","qXRv2",0.353634037711323,0.975349634331468,0.50260741912582,0.49739258087418,"",0.40107201,2.827782094936
48,0.93384401,0.92600715,0.94108613,0.60288977,0.5924459,0.61326373,0.933844011142061,0.397110230715451,"MDF","qXRv2",0.355507998492684,0.974906411786397,0.499089648996507,0.500910351003493,"",0.39711023,2.81287623412101
49,0.93152275,0.92356799,0.93888613,0.60790026,0.59747754,0.61824966,0.931522748375116,0.392099743649499,"MDF","qXRv2",0.357850507403159,0.974257176588073,0.494590114547366,0.505409885452634,"",0.39209974,2.79446299309949
50,0.93036212,0.92234936,0.93778519,0.61209508,0.60169095,0.62242305,0.930362116991644,0.387904917268702,"MDF","qXRv2",0.360038615497801,0.974006947182723,0.490971785216061,0.509028214783939,"",0.38790492,2.77747985064704
51,0.92827298,0.92015733,0.93580196,0.61745514,0.60707592,0.62775455,0.928272980501393,0.382544861337684,"MDF","qXRv2",0.362731021214415,0.973474086152954,0.486233203978788,0.513766796021212,"",0.38254486,2.75686374066387
52,0.92571959,0.91748074,0.93337544,0.6223491,0.61199379,0.63262128,0.925719591457753,0.377650897226754,"MDF","qXRv2",0.365073850422827,0.972765648748321,0.481783949130644,0.518216050869356,"",0.3776509,2.73917181096867
53,0.9231662,0.91480685,0.93094623,0.62724307,0.61691277,0.6374869,0.923166202414113,0.372756933115824,"MDF","qXRv2",0.367460361035779,0.972069273095033,0.477334694282499,0.522665305717501,"",0.37275693,2.72138196670044
54,0.9222377,0.91383517,0.93006223,0.63237008,0.62206719,0.64258302,0.922237697307335,0.36762992309485,"MDF","qXRv2",0.370450662226713,0.971963968986522,0.473005400195222,0.526994599804778,"",0.36762992,2.69941479923177
55,0.92038069,0.9118928,0.92829323,0.63691447,0.62663692,0.64709899,0.920380687093779,0.363085527848986,"MDF","qXRv2",0.372884684748499,0.971512504422984,0.468971608105497,0.531028391894503,"",0.36308553,2.68179424068992
56,0.91852368,0.90995172,0.92652294,0.64239105,0.63214533,0.65254001,0.918523676880223,0.357608948962946,"MDF","qXRv2",0.375971532093261,0.971108618167031,0.464182747267228,0.535817252732772,"",0.35760895,2.65977584641155
57,0.91550604,0.90680013,0.92364355,0.64681892,0.63659999,0.65693809,0.915506035283194,0.353181076672104,"MDF","qXRv2",0.378125038867637,0.970269387177892,0.460022818808211,0.539977181191789,"",0.35318108,2.64462782733108
58,0.91295265,0.90413586,0.92120467,0.65299464,0.64281466,0.66307065,0.912952646239554,0.347005360055931,"MDF","qXRv2",0.381622695286409,0.969679068384308,0.454535344430819,0.545464655569181,"",0.34700536,2.6203892282913
59,0.9090065,0.90002259,0.91743124,0.65753904,0.64738891,0.6675821,0.909006499535747,0.342460964810068,"MDF","qXRv2",0.383713541619458,0.968559901762871,0.450104616407947,0.549895383592053,"",0.34246096,2.60611078717606
60,0.90552461,0.89639729,0.91409767,0.66219995,0.65208151,0.67220817,0.90552460538533,0.337800046609182,"MDF","qXRv2",0.386049223600438,0.967618115287414,0.44566771277665,0.55433228722335,"",0.33780005,2.59034324865008
61,0.90343547,0.89422385,0.91209578,0.66779306,0.65771406,0.67775801,0.903435468895079,0.332206944768119,"MDF","qXRv2",0.389464534238196,0.967193662101266,0.440740364352242,0.559259635647758,"",0.33220694,2.56762788929171
62,0.89809656,0.88867516,0.90697418,0.67396877,0.66393518,0.68388413,0.898096564531105,0.326031228151946,"MDF","qXRv2",0.39252143117911,0.965748339993416,0.434723642063986,0.565276357936014,"",0.32603123,2.54763159554387
63,0.8957753,0.8862651,0.90474497,0.67897926,0.66898394,0.68885293,0.89577530176416,0.321020741085994,"MDF","qXRv2",0.395601512021642,0.96524476864951,0.430224107614845,0.569775892385155,"",0.32102074,2.52779620302688
64,0.89438254,0.88481975,0.90340676,0.68387322,0.67391655,0.69370492,0.894382544103993,0.316126776975064,"MDF","qXRv2",0.398907342220193,0.965039798452802,0.425995372729561,0.57400462727044,"",0.31612678,2.50684781692489
65,0.89159703,0.88193052,0.90072886,0.68946632,0.67955535,0.69924851,0.891597028783658,0.310533675134001,"MDF","qXRv2",0.402444907998203,0.964431299102909,0.420935712327436,0.579064287672564,"",0.31053368,2.48481215720703
66,0.88532962,0.8754367,0.89469662,0.69599161,0.68613607,0.70571392,0.885329619312906,0.304008389652762,"MDF","qXRv2",0.405860304244784,0.962791012131604,0.414459423288189,0.585540576711811,"",0.30400839,2.46390196218075
67,0.88231198,0.87231332,0.89178894,0.7020508,0.69224881,0.71171545,0.882311977715877,0.29794919599161,"MDF","qXRv2",0.40989790074549,0.962165996104512,0.408978124519221,0.591021875480779,"",0.2979492,2.43963191365771
68,0.87790158,0.86775199,0.88753561,0.70566302,0.69589391,0.71529232,0.877901578458682,0.294336984385924,"MDF","qXRv2",0.411637296944643,0.960996543787383,0.405214257259748,0.594785742740252,"",0.29433698,2.42932311387343
69,0.87395543,0.86367431,0.88372648,0.71160569,0.70189227,0.72117525,0.873955431754875,0.288394313679795,"MDF","qXRv2",0.415491425708776,0.960109094509324,0.39965092611406,0.60034907388594,"",0.28839431,2.4067885355134
70,0.86977716,0.85936023,0.87968983,0.71813097,0.70848102,0.72763263,0.869777158774373,0.281869028198555,"MDF","qXRv2",0.419892266167768,0.959199901311091,0.393571573007961,0.606428426992039,"",0.28186903,2.38156327366232
71,0.86559889,0.85504956,0.87564975,0.72430669,0.71471907,0.7337418,0.865598885793872,0.275693311582382,"MDF","qXRv2",0.424121287061568,0.958289474717242,0.387775370682565,0.612224629317435,"",0.27569331,2.35781610238968
72,0.86211699,0.85145984,0.8722805,0.73048241,0.72095939,0.73984871,0.862116991643454,0.269517594966208,"MDF","qXRv2",0.428676546998028,0.957601135346543,0.382111480334885,0.617888519665115,"",0.26951759,2.33276116223965
73,0.85770659,0.84691602,0.86800963,0.73700769,0.72755544,0.74629878,0.857706592386258,0.262992309484969,"MDF","qXRv2",0.433429370204471,0.956674312504958,0.375988023236213,0.624011976763787,"",0.26299231,2.30718098205539
74,0.85167131,0.84070364,0.86215979,0.74353298,0.73415413,0.75274622,0.851671309192201,0.256467024003729,"MDF","qXRv2",0.437870366344542,0.955297466977951,0.369555838189538,0.630444161810462,"",0.25646702,2.28378094719738
75,0.84308264,0.8318733,0.85382463,0.7507574,0.74146297,0.75988129,0.843082636954503,0.249242600792356,"MDF","qXRv2",0.442413690522653,0.9532638352566,0.362072207663164,0.637927792336836,"",0.2492426,2.26032788184885
76,0.83727948,0.82591338,0.84818624,0.75541832,0.74618016,0.76448276,0.83727948003714,0.244581682591471,"MDF","qXRv2",0.445368579856974,0.951903200341376,0.357194264106148,0.642805735893852,"",0.24458168,2.24533127218166
77,0.82799443,0.81638779,0.8391545,0.76334188,0.75420272,0.77230192,0.827994428969359,0.236658121649965,"MDF","qXRv2",0.450755083437615,0.949797754722326,0.34901202004065,0.65098797995935,"",0.23665812,2.21849966144287
78,0.82056639,0.80877597,0.83192045,0.77138196,0.76234767,0.78023165,0.820566388115135,0.228618037753437,"MDF","qXRv2",0.457088817458787,0.948259558758666,0.34108822432216,0.65891177567784,"",0.22861804,2.18775861890378
79,0.81174559,0.79974637,0.82332057,0.77848986,0.76955212,0.78723815,0.811745589600743,0.221510137497087,"MDF","qXRv2",0.462249088579555,0.946321603348056,0.333654873396782,0.666345126603218,"2/3 Xpert Saved",0.22151014,2.16333579601617
80,0.80292479,0.79072647,0.81471096,0.78571429,0.77687849,0.79435568,0.802924791086351,0.214285714285714,"MDF","qXRv2",0.467779873657076,0.944434192477667,0.326127138877835,0.673872861122165,"",0.21428571,2.13775764267509
81,0.78830084,0.77579254,0.80041701,0.79480308,0.78610124,0.80330431,0.788300835654596,0.205196923793987,"MDF","qXRv2",0.473998355895176,0.941195824218487,0.315986667047503,0.684013332952497,"",0.20519692,2.10971195904559
82,0.77762303,0.76490328,0.78996526,0.80295968,0.7943837,0.81132948,0.777623026926648,0.197040316942438,"MDF","qXRv2",0.480715400057369,0.938999945962671,0.307351031839438,0.692648968160562,"",0.19704032,2.08023291927127
83,0.76299907,0.75000881,0.7756318,0.81228152,0.80385623,0.82049425,0.762999071494893,0.187718480540667,"MDF","qXRv2",0.488078070888456,0.935943708931578,0.29702179282197,0.70297820717803,"",0.18771848,2.04885254971543
84,0.74976787,0.73655077,0.7626455,0.82090422,0.81262518,0.82896479,0.749767873723305,0.179095781869028,"MDF","qXRv2",0.495458307393988,0.933269233200161,0.287523479321341,0.712476520678659,"",0.17909578,2.01833329883962
85,0.72841226,0.71486259,0.74165157,0.83092519,0.82282491,0.83880013,0.728412256267409,0.169074807737124,"MDF","qXRv2",0.502628906754169,0.928791010714219,0.275348922957878,0.724651077042122,"",0.16907481,1.98953937300922
86,0.70728877,0.69344823,0.72084772,0.84234444,0.8344602,0.8499955,0.707288765088208,0.157655558144955,"MDF","qXRv2",0.512751283963821,0.924631970806057,0.262085867464173,0.737914132535827,"",0.15765556,1.95026327826915
87,0.68593315,0.6718345,0.69977928,0.85597763,0.8483701,0.8633426,0.685933147632312,0.144022372407364,"MDF","qXRv2",0.527672036065164,0.920754919038408,0.246985419700104,0.753014580299896,"",0.14402237,1.89511653385495
88,0.65529248,0.64088251,0.6694916,0.8715917,0.8643292,0.87860089,0.655292479108635,0.128408296434398,"MDF","qXRv2",0.544843297218146,0.915105881942011,0.228516291142503,0.771483708857497,"",0.1284083,1.83539011144266
89,0.61954503,0.60485418,0.63407361,0.88604055,0.87912796,0.89268982,0.619545032497679,0.113959450011652,"MDF","qXRv2",0.56048546635188,0.9084957729483,0.210020710683997,0.789979289316003,"",0.11395945,1.78416758334316
90,0.57938719,0.56448011,0.59418652,0.90118853,0.89467996,0.90742325,0.579387186629526,0.0988114658587742,"MDF","qXRv2",0.579018882793085,0.901323012734673,0.190120852805217,0.809879147194783,"",0.09881147,1.7270593925645
91,0.53087279,0.51583783,0.54586587,0.91855045,0.91256205,0.92425284,0.530872794800371,0.0814495455604754,"MDF","qXRv2",0.604566356371869,0.893016748019857,0.166839962916056,0.833160037083944,"",0.08144955,1.65407814950407
92,0.46866295,0.45367106,0.48369737,0.93661151,0.93124821,0.94167598,0.46866295264624,0.0633884875320438,"MDF","qXRv2",0.634272784489829,0.882558236459115,0.140390635903741,0.859609364096259,"",0.06338849,1.57660871545094
93,0.39693593,0.38228383,0.41172792,0.95478909,0.95017814,0.95908799,0.396935933147632,0.0452109065485901,"MDF","qXRv2",0.673141075964885,0.870960402633801,0.112038661602408,0.887961338397592,"",0.04521091,1.48557269152918
94,0.30524605,0.2915143,0.31924233,0.97110231,0.96733596,0.97454408,0.305246053853296,0.0288976928454906,"MDF","qXRv2",0.712456834243416,0.856298924635042,0.0814038814369736,0.918596118563026,"",0.02889769,1.40359380658049
95,0.19893222,0.18710278,0.21117126,0.98543463,0.98267028,0.98786176,0.198932219127205,0.0145653693777674,"MDF","qXRv2",0.762114473410931,0.839854704415077,0.0495950708301606,0.950404929169839,"",0.01456537,1.31213883857157
96,0.09586815,0.08723678,0.10505181,0.99463994,0.99285684,0.99607317,0.0958681522748375,0.00536005593101841,"MDF","qXRv2",0.807522004283173,0.82425064101888,0.022556594236344,0.977443405763656,"",0.00536006,1.2383563478096
97,0.0229805,0.01871571,0.02790775,0.99883477,0.99785815,0.99944109,0.0229805013927577,0.00116522955022139,"MDF","qXRv2",0.822257445875206,0.813375293303618,0.00531013120030328,0.994689868799697,"",0.00116523000000002,1.21616411625875
98,0.00116063,0.00037696,0.00270643,1,0.99957025,1,0.00116063138347261,0,"MDF","qXRv2",1,0.810178660355128,0.000220519962859796,0.99977948003714,"",0,1
99,0,0,0.00085592,1,0.99957025,1,0,0,"MDF","qXRv2",NA,0.81,0,1,"",0,NA
100,0,0,0.00085592,1,0.99957025,1,0,0,"MDF","qXRv2",NA,0.81,0,1,"",0,NA
0,1,0.99914408,1,0,0,0.00042975,1,1,"MDF","qXRv3",0.19,NA,1,0,"",1,5.26315789473684
1,1,0.99914408,1,0,0,0.00042975,1,1,"MDF","qXRv3",0.19,NA,1,0,"",1,5.26315789473684
2,0.99860724,0.99697104,0.99948872,0.07492426,0.06944104,0.08069811,0.998607242339833,0.925075739920764,"MDF","qXRv3",0.202051048737751,0.995658569617465,0.939046725380387,0.0609532746196126,"",0.92507574,4.94924429369301
3,0.99373259,0.99089426,0.99586579,0.25856444,0.24932588,0.26796717,0.993732590529248,0.741435562805873,"MDF","qXRv3",0.239189118854625,0.994346393282519,0.789371998073314,0.210628001926686,"",0.74143556,4.1807921898311
4,0.99094708,0.98764494,0.99355479,0.33395479,0.32397614,0.34404628,0.990947075208914,0.666045210906549,"MDF","qXRv3",0.258705699217435,0.993681459489718,0.727776565123998,0.272223434876002,"",0.66604521,3.86539609689668
5,0.98862581,0.9849903,0.99157379,0.37217432,0.36193393,0.38250156,0.988625812441968,0.627825681659287,"MDF","qXRv3",0.269737101909259,0.992882287850882,0.696377706507996,0.303622293492004,"",0.62782568,3.70731350237612
6,0.9867688,0.98289104,0.98996383,0.39792589,0.38754804,0.40837309,0.986768802228412,0.602074108599394,"MDF","qXRv3",0.277688811234069,0.99226088161207,0.675166100388907,0.324833899611093,"",0.60207411,3.60115337580916
7,0.98537604,0.98132792,0.98874474,0.4187835,0.40831629,0.42930589,0.985376044568245,0.581216499650431,"MDF","qXRv3",0.284528129519247,0.991875415937013,0.658006813184816,0.341993186815184,"",0.5812165,3.51459098855937
8,0.98375116,0.97951462,0.9873119,0.43789326,0.42736102,0.4484677,0.983751160631383,0.5621067350268,"MDF","qXRv3",0.291041946860273,0.99137103101761,0.642219175891671,0.357780824108329,"",0.56210674,3.43593083673293
9,0.9814299,0.97694055,0.9852483,0.45467257,0.44409627,0.46527966,0.981429897864438,0.545327429503612,"MDF","qXRv3",0.296841085364545,0.990510503816683,0.628186898492169,0.371813101507831,"",0.54532743,3.368805900881
10,0.98119777,0.97668408,0.98504099,0.47017012,0.45956385,0.48079666,0.981197771587744,0.529829876485668,"MDF","qXRv3",0.30284384606346,0.990706741117247,0.615589776555062,0.384410223444938,"",0.52982988,3.3020317665311
11,0.98003714,0.97540405,0.98400205,0.48310417,0.47248071,0.49373911,0.980037140204271,0.51689582847821,"MDF","qXRv3",0.307834865746133,0.990400219896102,0.604892677706162,0.395107322293838,"",0.51689583,3.24849492787697
12,0.97934076,0.97463779,0.9833769,0.49662083,0.48598698,0.50725698,0.979340761374188,0.503379165695642,"MDF","qXRv3",0.313356389696204,0.990336360591597,0.593811868874566,0.406188131125434,"",0.50337917,3.19125453599172
13,0.97748375,0.97260035,0.98170383,0.50652529,0.49588873,0.51715741,0.977483751160631,0.49347471451876,"MDF","qXRv3",0.317236686588445,0.989680503100566,0.585436431480716,0.414563568519284,"",0.49347471,3.15222054155834
14,0.97609099,0.97107744,0.98044378,0.5142158,0.50358,0.52484194,0.976090993500464,0.485784199487299,"MDF","qXRv3",0.320338015038361,0.989211184236854,0.5789424903498,0.4210575096502,"",0.4857842,3.12170255497228
15,0.97469824,0.96955855,0.97917965,0.52260545,0.51197334,0.53322221,0.974698235840297,0.477394546725705,"MDF","qXRv3",0.32383006334571,0.98877099953844,0.571882247657477,0.428117752342523,"",0.47739455,3.08803941693466
16,0.9726091,0.96728707,0.97727653,0.53239338,0.52176935,0.54299541,0.972609099350046,0.467606618503845,"MDF","qXRv3",0.327909508877811,0.988075711862729,0.563557089864623,0.436442910135377,"",0.46760662,3.04962184055672
17,0.97168059,0.96627995,0.97642823,0.54101608,0.53040255,0.55160175,0.971680594243268,0.458983919832207,"MDF","qXRv3",0.331812624048759,0.987870507513902,0.556396287970309,0.443603712029691,"",0.45898392,3.01374910875318
18,0.97028784,0.96477188,0.97515316,0.54742484,0.53682117,0.5579963,0.970287836583101,0.452575157305989,"MDF","qXRv3",0.334618105665543,0.987428589596832,0.550940566368641,0.449059433631359,"",0.45257516,2.98848144517176
19,0.96935933,0.96376813,0.97430145,0.55441622,0.54382531,0.56497016,0.969359331476323,0.445583780004661,"MDF","qXRv3",0.337879085261746,0.987202150320597,0.545101134784277,0.454898865215723,"",0.44558378,2.95963865068868
20,0.96866295,0.96301614,0.97366184,0.55965975,0.5490798,0.57019918,0.96866295264624,0.440340247028665,"MDF","qXRv3",0.340371039539993,0.987036100499532,0.540721561096004,0.459278438903996,"",0.44034025,2.93797028487349
21,0.96750232,0.96176433,0.97259431,0.56420415,0.55363465,0.57473003,0.967502321262767,0.435795851782801,"MDF","qXRv3",0.342433988385278,0.986669199323951,0.536820080983995,0.463179919016005,"",0.43579585,2.9202708665557
22,0.96727019,0.96151419,0.97238059,0.57142857,0.56087753,0.58193108,0.967270194986072,0.428571428571429,"MDF","qXRv3",0.346153628029124,0.986742731503609,0.530924194190211,0.469075805809789,"",0.42857143,2.88889070928895
23,0.96657382,0.96076417,0.97173899,0.57632254,0.5657853,0.58680792,0.966573816155989,0.423677464460499,"MDF","qXRv3",0.348594050685199,0.986577880577386,0.526827771282642,0.473172228717358,"",0.42367746,2.86866628398962
24,0.96610956,0.96026451,0.9713109,0.57981822,0.56929149,0.59029073,0.9661095636026,0.420181775809835,"MDF","qXRv3",0.350368377670432,0.986474915799551,0.52390805549046,0.47609194450954,"",0.42018178,2.85413885422227
25,0.96239554,0.95627647,0.96787687,0.58611046,0.57560398,0.59655844,0.962395543175487,0.413889536238639,"MDF","qXRv3",0.352930221880602,0.985173414370188,0.51810567755664,0.48189432244336,"",0.41388954,2.83342127707699
26,0.96169916,0.95553043,0.96723126,0.59053834,0.58004716,0.600968,0.961699164345404,0.409461663947798,"MDF","qXRv3",0.355224600880833,0.985014494302837,0.514386789023343,0.485613210976657,"",0.40946166,2.81512034222953
27,0.96053853,0.95428816,0.9661541,0.59554882,0.58507601,0.60595672,0.960538532961931,0.404451176881846,"MDF","qXRv3",0.35777208093592,0.984695247361892,0.510107774537062,0.489892225462938,"",0.40445118,2.79507556146929
28,0.95891365,0.95255124,0.96464379,0.60067583,0.59022298,0.61106028,0.95891364902507,0.399324166860872,"MDF","qXRv3",0.360318348831987,0.984208868132064,0.505646168472069,0.494353831527931,"",0.39932417,2.77532355274611
29,0.95728877,0.95081682,0.96313097,0.60428804,0.59384997,0.61465527,0.957288765088208,0.395711955255185,"MDF","qXRv3",0.362023653493053,0.983691072886429,0.50241154912346,0.49758845087654,"",0.39571196,2.76225045063026
30,0.95612813,0.94957941,0.96204891,0.60790026,0.59747754,0.61824966,0.956128133704735,0.392099743649499,"MDF","qXRv3",0.363863471114355,0.983353155796296,0.499265137759994,0.500734862240006,"1/2 Xpert Saved",0.39209974,2.74828357168538
31,0.95519963,0.94859033,0.96118241,0.61244465,0.6020421,0.6227708,0.955199628597957,0.387555348403636,"MDF","qXRv3",0.366340504088411,0.983130794175548,0.495407761640557,0.504592238359443,"",0.38755535,2.72970088985483
32,0.95357474,0.94686115,0.95966431,0.61792123,0.60754424,0.6282181,0.953574744661096,0.382078769517595,"MDF","qXRv3",0.36925384431312,0.982681801097371,0.49066300479486,0.50933699520514,"",0.38207877,2.70816408657893
33,0.95264624,0.945874,0.95879586,0.62199953,0.61164248,0.6322737,0.952646239554318,0.37800046609182,"MDF","qXRv3",0.371529227856246,0.982455306049365,0.487183163049695,0.512816836950305,"",0.37800047,2.69157827977649
34,0.95194986,0.94513407,0.95814409,0.62596131,0.61562436,0.63621268,0.951949860724234,0.374038685621067,"MDF","qXRv3",0.373821502817647,0.982312541353493,0.483841808890669,0.516158191109331,"",0.37403869,2.67507351092055
35,0.9505571,0.94365532,0.95683943,0.63120485,0.62089563,0.64142492,0.950557103064067,0.368795152645071,"MDF","qXRv3",0.376788181325309,0.981957574729431,0.47932992322468,0.52067007677532,"",0.36879515,2.6540110586341
36,0.94823584,0.94119385,0.95466187,0.63621533,0.62593382,0.64640429,0.948235840297122,0.363784665579119,"MDF","qXRv3",0.379429818565976,0.981272354196059,0.47483038877554,0.52516961122446,"",0.36378467,2.63553350598385
37,0.94661096,0.93947302,0.95313536,0.64297367,0.63273142,0.65311876,0.94661095636026,0.357026334187835,"MDF","qXRv3",0.383449686919783,0.980894871245908,0.469047412400596,0.530952587599404,"",0.35702633,2.607904072195
38,0.94405757,0.93677232,0.95073308,0.64740154,0.6371862,0.65751671,0.94405756731662,0.352598461896994,"MDF","qXRv3",0.385764120168976,0.980133497638865,0.464975691926723,0.535024308073277,"",0.35259846,2.59225767176577
39,0.9417363,0.93432061,0.9485457,0.65136332,0.64117287,0.66145091,0.941736304549675,0.348636681426241,"MDF","qXRv3",0.387860318123879,0.979449360949221,0.461325609819693,0.538674390180307,"",0.34863668,2.57824776929257
40,0.93941504,0.93187202,0.94635518,0.65637381,0.64621593,0.66642542,0.93941504178273,0.343626194360289,"MDF","qXRv3",0.390715129313717,0.978807630859993,0.456826075370553,0.543173924629447,"",0.34362619,2.55940946478443
41,0.93825441,0.93064884,0.9452588,0.66045211,0.65032166,0.67047352,0.938254410399257,0.339547890934514,"MDF","qXRv3",0.393266050552022,0.978540867418691,0.453302129632815,0.546697870367185,"",0.33954789,2.54280784877391
42,0.9363974,0.92869324,0.9435031,0.66348171,0.65337216,0.67348015,0.936397400185701,0.336518294103938,"MDF","qXRv3",0.394933083088544,0.978008387444867,0.450495324259473,0.549504675740527,"",0.33651829,2.53207452811898
43,0.9354689,0.9277161,0.94262458,0.66697739,0.65689255,0.67694876,0.935468895078923,0.333022605453274,"MDF","qXRv3",0.397193505279284,0.977808815376925,0.447487400482148,0.552512599517852,"",0.33302261,2.51766453053369
44,0.93430826,0.92649529,0.94152582,0.67128874,0.66123521,0.68122586,0.93430826369545,0.328711256117455,"MDF","qXRv3",0.400019589670605,0.977560477066389,0.443774687557274,0.556225312442726,"",0.32871126,2.4998775705546
45,0.93268338,0.92478725,0.93998645,0.67560009,0.66557882,0.68550202,0.932683379758589,0.324399906781636,"MDF","qXRv3",0.402773652806488,0.977161502267469,0.439973766647257,0.560026233352743,"",0.32439991,2.48278404764586
46,0.9310585,0.92308046,0.93844583,0.67874621,0.66874909,0.68862185,0.931058495821727,0.321253786996038,"MDF","qXRv3",0.404699983118855,0.976728951367704,0.437116681672919,0.562883318327081,"",0.32125379,2.47096625083454
47,0.93012999,0.9221057,0.93756492,0.68282452,0.67285945,0.69266532,0.930129990714949,0.317175483570263,"MDF","qXRv3",0.407540787732372,0.976560442548316,0.433636839927754,0.566363160072246,"",0.31717548,2.45374212864478
48,0.92873723,0.92064428,0.93624284,0.68597064,0.67603091,0.69578396,0.928737233054782,0.314029363784666,"MDF","qXRv3",0.409587518261085,0.976211360180711,0.430823858945988,0.569176141054012,"",0.31402936,2.44148064922859
49,0.92641597,0.91821045,0.93403749,0.69121417,0.68131782,0.70098055,0.926415970287837,0.308785830808669,"MDF","qXRv3",0.413058782760115,0.975637163339192,0.426135557309711,0.573864442690289,"",0.30878583,2.42096292764401
50,0.92525534,0.91699438,0.93293396,0.69634118,0.68648868,0.70606022,0.925255338904364,0.303658820787695,"MDF","qXRv3",0.416819079028291,0.975440062223309,0.421762159229862,0.578237840770138,"",0.30365882,2.39912242580461
51,0.9231662,0.91480685,0.93094623,0.70030296,0.69048532,0.70998445,0.923166202414113,0.299697040316942,"MDF","qXRv3",0.419464272493149,0.974910067773796,0.418156181115405,0.581843818884595,"70% spec",0.29969704,2.38399326373221
52,0.92084494,0.91237827,0.92873561,0.70414822,0.69436523,0.71379243,0.920844939647168,0.295851782801212,"MDF","qXRv3",0.42199791575543,0.974309064328791,0.414600482601944,0.585399517398056,"",0.29585178,2.36967995021936
53,0.91968431,0.91116474,0.92762952,0.70950827,0.69977497,0.71909915,0.919684308263695,0.290491726870193,"MDF","qXRv3",0.426155337907854,0.974133945267135,0.410038317334959,0.589961682665041,"",0.29049173,2.34656218295739
54,0.91736305,0.90873919,0.92541587,0.71230482,0.70259809,0.72186723,0.91736304549675,0.287695175949662,"MDF","qXRv3",0.427903889895312,0.973507895660209,0.407332071163609,0.592667928836391,"",0.28769518,2.33697338027157
55,0.91597029,0.90728478,0.92408674,0.71661617,0.70695127,0.72613381,0.915970287836583,0.283383826613843,"MDF","qXRv3",0.431231478909787,0.973231082214328,0.403575254246164,0.596424745753836,"",0.28338383,2.31894017229016
56,0.91388115,0.90510443,0.92209179,0.7233745,0.71377734,0.7328198,0.913881151346332,0.276625495222559,"MDF","qXRv3",0.436599547427065,0.972832986609947,0.397704069886076,0.602295930113924,"",0.2766255,2.2904283934629
57,0.91155989,0.90268354,0.91987344,0.72780238,0.71825105,0.73719882,0.911559888579387,0.272197622931718,"MDF","qXRv3",0.439945997603032,0.972286049360893,0.393676453404775,0.606323546595225,"",0.27219762,2.27300624496716
58,0.90738162,0.89833032,0.91587603,0.73223025,0.72272593,0.74157666,0.907381615598886,0.267769750640876,"MDF","qXRv3",0.442857120167834,0.971184907331997,0.389296004982898,0.610703995017102,"",0.26776975,2.25806463181854
59,0.90482823,0.89567267,0.91343052,0.73759031,0.7281445,0.74687455,0.904828226555246,0.262409694709858,"MDF","qXRv3",0.447155085676163,0.970622693990042,0.384469215760482,0.615530784239518,"",0.26240969,2.23636056489854
60,0.89972145,0.89036305,0.90853377,0.74190165,0.73250421,0.75113461,0.899721448467967,0.258098345374039,"MDF","qXRv3",0.449852747216675,0.96926914258831,0.380006734961885,0.619993265038115,"90% sens",0.25809835,2.22294963449082
61,0.89623955,0.886747,0.90519093,0.74644605,0.73710084,0.75562367,0.896239554317549,0.253553950128175,"MDF","qXRv3",0.453291817942499,0.968423265265144,0.375664214924156,0.624335785075844,"",0.25355395,2.20608438188675
62,0.89368617,0.88409726,0.90273747,0.75017478,0.74087343,0.75930601,0.893686165273909,0.249825215567467,"MDF","qXRv3",0.45625784496261,0.967826852210262,0.372158796011691,0.627841203988309,"",0.24982522,2.19174313612503
63,0.89090065,0.88120852,0.90005908,0.75576789,0.74653401,0.76482781,0.890900649953575,0.244232113726404,"MDF","qXRv3",0.461104667562486,0.967247830477535,0.367099135609567,0.632900864390433,"",0.24423211,2.16870500419406
