"Sens","Sens_L","Sens_H","Spec","Spec_L","Spec_H","Score","accuracy","Site","DeepLearningSystem","X","Sen_95CI","Spe_95CI","Sensitivity","Specificity","Index","PPV","NPV","XpertSaved","nnt","CAD_Pos"
0.98792943,0.98420085,0.99097234,0.29888138,0.28920773,0.30869174,12,0.529,"MDF","qXRv2",0.70111862,"98.420-99.09723%","28.9208-30.8692%","98.8% (98.420-99.09723%)","29.9% (28.9208-30.8692%)","qXRv2_12",0.248416415160397,0.99061568234082,0.24438732511549,4.02549887596728,0.75561267488451
0.98514392,0.98106823,0.98854071,0.32171988,0.31184031,0.33172061,13,0.543,"MDF","qXRv2",0.67828012,"98.107-98.85407%","31.1840-33.1721%","98.5% (98.107-98.85407%)","32.2% (31.1840-33.1721%)","qXRv2_13",0.254115326024039,0.989284410236384,0.263415757365668,3.93522112832108,0.736584242634332
0.98328691,0.97899836,0.98690066,0.34444186,0.3343843,0.35460512,14,0.558,"MDF","qXRv2",0.65555814,"97.900-98.69007%","33.4384-35.4605%","98.3% (97.900-98.69007%)","34.4% (33.4384-35.4605%)","qXRv2_14",0.260264124038223,0.988746327007088,0.282173390051991,3.84225065093158,0.717826609948009
0.98166202,0.97719718,0.98545545,0.36063855,0.35046974,0.37090205,15,0.568,"MDF","qXRv2",0.63936145,"97.720-98.54554%","35.0470-37.0902%","98.2% (97.720-98.54554%)","36.1% (35.0470-37.0902%)","qXRv2_15",0.264787287824862,0.988213128528865,0.295601437505937,3.77661634821921,0.704398562494063
0.98026927,0.97565975,0.98421014,0.37601958,0.36575672,0.38636667,16,0.578,"MDF","qXRv2",0.62398042,"97.566-98.42101%","36.5757-38.6367%","98.0% (97.566-98.42101%)","37.6% (36.5757-38.6367%)","qXRv2_16",0.269275425761317,0.98784126371245,0.308324695812336,3.71366973860581,0.691675304187664
0.97841226,0.97361804,0.98254142,0.3888371,0.3785043,0.39924543,17,0.586,"MDF","qXRv2",0.6111629,"97.362-98.25414%","37.8504-39.9245%","97.8% (97.362-98.25414%)","38.9% (37.8504-39.9245%)","qXRv2_17",0.273002398737234,0.98714450517467,0.319059723045384,3.66297147799974,0.680940276954616
0.97655525,0.97158462,0.98086426,0.40235376,0.39195532,0.41281855,18,0.594,"MDF","qXRv2",0.59764624,"97.158-98.08643%","39.1955-41.2819%","97.7% (97.158-98.08643%)","40.2% (39.1955-41.2819%)","qXRv2_18",0.277082892166805,0.986516259935549,0.33036105183984,3.60902830261349,0.66963894816016
0.97585887,0.97082403,0.98023336,0.41540433,0.40495029,0.42591585,19,0.603,"MDF","qXRv2",0.58459567,"97.082-98.02334%","40.4950-42.5916%","97.6% (97.082-98.02334%)","41.5% (40.4950-42.5916%)","qXRv2_19",0.281382829144668,0.98655146726253,0.341064326297164,3.55387712547971,0.658935673702836
0.97516249,0.97006442,0.97960146,0.4274062,0.41690767,0.43795405,20,0.61,"MDF","qXRv2",0.5725938,"97.006-97.96015%","41.6908-43.7954%","97.5% (97.006-97.96015%)","42.7% (41.6908-43.7954%)","qXRv2_20",0.285450706695934,0.986552058037486,0.350918148412377,3.50323182441869,0.649081851587623
0.97423398,0.96905309,0.97875743,0.43824283,0.42770955,0.44881808,21,0.617,"MDF","qXRv2",0.56175717,"96.905-97.87574%","42.7710-44.8818%","97.4% (96.905-97.87574%)","43.8% (42.7710-44.8818%)","qXRv2_21",0.289167985891199,0.986396439322316,0.359872238584483,3.45819747963474,0.640127761415517
0.97284123,0.96753907,0.97748837,0.44744815,0.43688933,0.45804267,22,0.623,"MDF","qXRv2",0.55255185,"96.754-97.74884%","43.6889-45.8043%","97.3% (96.754-97.74884%)","44.7% (43.6889-45.8043%)","qXRv2_22",0.292279944315251,0.985962289966152,0.367593166431782,3.42137741384475,0.632406833568218
0.97121634,0.96577692,0.97600355,0.45548823,0.4449101,0.4660966,23,0.628,"MDF","qXRv2",0.54451177,"96.578-97.60036%","44.4910-46.6097%","97.1% (96.578-97.60036%)","45.5% (44.4910-46.6097%)","qXRv2_23",0.294973371034307,0.985393467880962,0.374414362335973,3.39013652823493,0.625585637664027
0.96912721,0.96351739,0.97408833,0.46329527,0.45270103,0.47391445,24,0.632,"MDF","qXRv2",0.53670473,"96.352-97.40883%","45.2701-47.3914%","96.9% (96.352-97.40883%)","46.3% (45.2701-47.3914%)","qXRv2_24",0.297535277553194,0.984609573724616,0.381134999038172,3.36094599680274,0.618865000961828
0.96750232,0.96176433,0.97259431,0.47261711,0.46200703,0.48324578,25,0.638,"MDF","qXRv2",0.52738289,"96.176-97.25943%","46.2007-48.3246%","96.8% (96.176-97.25943%)","47.3% (46.2007-48.3246%)","qXRv2_25",0.300857220139533,0.984126869411175,0.38899441447161,3.32383580336286,0.61100558552839
0.96587744,0.96001478,0.97109676,0.47914239,0.46852344,0.48977551,26,0.642,"MDF","qXRv2",0.52085761,"96.001-97.10968%","46.8523-48.9776%","96.6% (96.001-97.10968%)","47.9% (46.8523-48.9776%)","qXRv2_26",0.303127295521258,0.983569504963904,0.394588623659418,3.29894408974421,0.605411376340582
0.96448468,0.95851777,0.9698105,0.48706595,0.47643864,0.49770205,27,0.647,"MDF","qXRv2",0.51293405,"95.852-96.98105%","47.6439-49.7702%","96.4% (95.852-96.98105%)","48.7% (47.6439-49.7702%)","qXRv2_27",0.30606867262899,0.983183670772205,0.401271331977469,3.26724062090529,0.598728668022531
0.96402043,0.95801927,0.96938124,0.49557213,0.4849388,0.50620846,28,0.652,"MDF","qXRv2",0.50442787,"95.802-96.93812%","48.4939-50.6208%","96.4% (95.802-96.93812%)","49.6% (48.4939-50.6208%)","qXRv2_28",0.309528923415293,0.983255049743061,0.408249542293072,3.23071585351753,0.591750457706928
0.96355617,0.95752103,0.96895172,0.50128175,0.49064611,0.51191653,29,0.656,"MDF","qXRv2",0.49871825,"95.752-96.89517%","49.0646-51.1917%","96.4% (95.752-96.89517%)","50.1% (49.0646-51.1917%)","qXRv2_29",0.31186369933137,0.983232552732727,0.412962546363045,3.2065290129758,0.587037453636955
0.96100279,0.9547849,0.96658513,0.50722442,0.49658783,0.51785611,30,0.659,"MDF","qXRv2",0.49277558,"95.478-96.65851%","49.6588-51.7856%","96.1% (95.478-96.65851%)","50.7% (49.6588-51.7856%)","qXRv2_30",0.313870324318927,0.982285067291726,0.418261253553301,3.18602914171615,0.581738746446699
0.95891365,0.95255124,0.96464379,0.51444885,0.50381311,0.52507477,31,0.663,"MDF","qXRv2",0.48555115,"95.255-96.46438%","50.3813-52.5075%","95.9% (95.255-96.46438%)","51.4% (50.3813-52.5075%)","qXRv2_31",0.316588621149428,0.981610781937456,0.424509972287661,3.15867322195388,0.575490027712339
0.95775302,0.95131212,0.96356345,0.51957586,0.50894207,0.53019634,32,0.666,"MDF","qXRv2",0.48042414,"95.131-96.35634%","50.8942-53.0196%","95.8% (95.131-96.35634%)","52.0% (50.8942-53.0196%)","qXRv2_32",0.318626818294811,0.981284128252407,0.428883370367509,3.13846777038945,0.571116629632491
0.95543175,0.94883753,0.9613991,0.5258681,0.51523823,0.53648039,33,0.669,"MDF","qXRv2",0.4741319,"94.884-96.13991%","51.5238-53.6480%","95.5% (94.884-96.13991%)","52.6% (51.5238-53.6480%)","qXRv2_33",0.320966785796912,0.980507468572629,0.434421124345897,3.11558717054523,0.565578875654103
0.95427112,0.94760196,0.96031519,0.53239338,0.52176935,0.54299541,34,0.673,"MDF","qXRv2",0.46760662,"94.760-96.03152%","52.1769-54.2995%","95.4% (94.760-96.03152%)","53.2% (52.1769-54.2995%)","qXRv2_34",0.323728430518975,0.980250167115747,0.439927125548561,3.08900889055954,0.560072874451439
0.95241411,0.94562731,0.95857865,0.5370543,0.52643555,0.54764788,35,0.676,"MDF","qXRv2",0.4629457,"94.563-95.85786%","52.6436-54.7648%","95.2% (94.563-95.85786%)","53.7% (52.6436-54.7648%)","qXRv2_35",0.325497628781325,0.979639204717876,0.444055301231854,3.07221900123831,0.555944698768146
0.95125348,0.94439452,0.95749194,0.54311349,0.53250299,0.55369471,36,0.68,"MDF","qXRv2",0.45688651,"94.439-95.74919%","53.2503-55.3695%","95.1% (94.439-95.74919%)","54.3% (53.2503-55.3695%)","qXRv2_36",0.328127876313757,0.979380735664909,0.449183768060247,3.04759233270323,0.550816231939753
0.94986072,0.94291648,0.95618657,0.54917269,0.53857201,0.55973996,37,0.683,"MDF","qXRv2",0.45082731,"94.292-95.61866%","53.8572-55.9740%","95.0% (94.292-95.61866%)","54.9% (53.8572-55.9740%)","qXRv2_37",0.330753476535551,0.979033057718597,0.454356338881211,3.02339981570085,0.545643661118789
0.94916435,0.94217798,0.95553335,0.55488231,0.54429233,0.56543501,38,0.687,"MDF","qXRv2",0.44511769,"94.218-95.55333%","54.4292-56.5435%","94.9% (94.218-95.55333%)","55.5% (54.4292-56.5435%)","qXRv2_38",0.333417839100535,0.97896212011736,0.459113446943755,2.99923964085938,0.540886553056245
0.94707521,0.9399645,0.95357169,0.56035889,0.54978048,0.57089629,39,0.69,"MDF","qXRv2",0.43964111,"93.996-95.35717%","54.9780-57.0896%","94.7% (93.996-95.35717%)","56.0% (54.9780-57.0896%)","qXRv2_39",0.33568339731795,0.97832570775076,0.463946411774596,2.9789974958244,0.536053588225404
0.94684308,0.93971874,0.95335354,0.56560242,0.55503632,0.57612396,40,0.693,"MDF","qXRv2",0.43439758,"93.972-95.33535%","55.5036-57.6124%","94.7% (93.972-95.33535%)","56.6% (55.5036-57.6124%)","qXRv2_40",0.338309448739049,0.978430158053779,0.468237777477725,2.95587369412002,0.531762222522275
0.94545032,0.93824492,0.95204393,0.56933116,0.55877453,0.57984069,41,0.695,"MDF","qXRv2",0.43066884,"93.824-95.20439%","55.8775-57.9841%","94.5% (93.824-95.20439%)","56.9% (55.8775-57.9841%)","qXRv2_41",0.339911579161252,0.97801921378124,0.47152267642733,2.9419415557056,0.52847732357267
0.94452182,0.93726305,0.95117016,0.57422512,0.56368184,0.58471798,42,0.698,"MDF","qXRv2",0.42577488,"93.726-95.11702%","56.3682-58.4718%","94.5% (93.726-95.11702%)","57.4% (56.3682-58.4718%)","qXRv2_42",0.342259300280207,0.977839668553347,0.475663203327471,2.92176136391707,0.524336796672529
0.94266481,0.93530091,0.94942104,0.57911909,0.56859021,0.58959422,43,0.701,"MDF","qXRv2",0.42088091,"93.530-94.94210%","56.8590-58.9594%","94.3% (93.530-94.94210%)","57.9% (56.8590-58.9594%)","qXRv2_43",0.344422070725912,0.97730388199867,0.4799801461979,2.90341440051266,0.5200198538021
0.94150418,0.93407562,0.94832678,0.58482871,0.57431796,0.59528183,44,0.704,"MDF","qXRv2",0.41517129,"93.408-94.83268%","57.4318-59.5282%","94.2% (93.408-94.83268%)","58.5% (57.4318-59.5282%)","qXRv2_44",0.34723337553232,0.977075861941392,0.484825462245589,2.8799074929562,0.515174537754411
0.93987929,0.9323615,0.94679353,0.58948963,0.57899475,0.59992371,45,0.707,"MDF","qXRv2",0.41051037,"93.236-94.67935%","57.8995-59.9924%","94.0% (93.236-94.67935%)","58.9% (57.8995-59.9924%)","qXRv2_45",0.349404024138624,0.976635892578108,0.48890953393631,2.8620162645959,0.51109046606369
0.93848654,0.93089342,0.94547814,0.59473316,0.58425729,0.60514468,46,0.71,"MDF","qXRv2",0.40526684,"93.089-94.54781%","58.4257-60.5145%","93.8% (93.089-94.54781%)","59.5% (58.4257-60.5145%)","qXRv2_46",0.351993646363846,0.976313234494238,0.493421419602299,2.84096037053558,0.506578580397701
0.9354689,0.9277161,0.94262458,0.59892799,0.5884682,0.60932056,47,0.711,"MDF","qXRv2",0.40107201,"92.772-94.26246%","58.8468-60.9321%","93.5% (92.772-94.26246%)","59.9% (58.8468-60.9321%)","qXRv2_47",0.353634037711323,0.975349634331468,0.49739258087418,2.827782094936,0.50260741912582
0.93384401,0.92600715,0.94108613,0.60288977,0.5924459,0.61326373,48,0.713,"MDF","qXRv2",0.39711023,"92.601-94.10861%","59.2446-61.3264%","93.4% (92.601-94.10861%)","60.3% (59.2446-61.3264%)","qXRv2_48",0.355507998492684,0.974906411786397,0.500910351003493,2.81287623412101,0.499089648996507
0.93152275,0.92356799,0.93888613,0.60790026,0.59747754,0.61824966,49,0.716,"MDF","qXRv2",0.39209974,"92.357-93.88861%","59.7478-61.8250%","93.2% (92.357-93.88861%)","60.8% (59.7478-61.8250%)","qXRv2_49",0.357850507403159,0.974257176588073,0.505409885452634,2.79446299309949,0.494590114547366
0.93036212,0.92234936,0.93778519,0.61209508,0.60169095,0.62242305,50,0.718,"MDF","qXRv2",0.38790492,"92.235-93.77852%","60.1691-62.2423%","93.0% (92.235-93.77852%)","61.2% (60.1691-62.2423%)","qXRv2_50",0.360038615497801,0.974006947182723,0.509028214783939,2.77747985064704,0.490971785216061
0.92827298,0.92015733,0.93580196,0.61745514,0.60707592,0.62775455,51,0.721,"MDF","qXRv2",0.38254486,"92.016-93.58020%","60.7076-62.7755%","92.8% (92.016-93.58020%)","61.7% (60.7076-62.7755%)","qXRv2_51",0.362731021214415,0.973474086152954,0.513766796021212,2.75686374066387,0.486233203978788
0.92571959,0.91748074,0.93337544,0.6223491,0.61199379,0.63262128,52,0.724,"MDF","qXRv2",0.3776509,"91.748-93.33754%","61.1994-63.2621%","92.6% (91.748-93.33754%)","62.2% (61.1994-63.2621%)","qXRv2_52",0.365073850422827,0.972765648748321,0.518216050869356,2.73917181096867,0.481783949130644
0.9231662,0.91480685,0.93094623,0.62724307,0.61691277,0.6374869,53,0.726,"MDF","qXRv2",0.37275693,"91.481-93.09462%","61.6913-63.7487%","92.3% (91.481-93.09462%)","62.7% (61.6913-63.7487%)","qXRv2_53",0.367460361035779,0.972069273095033,0.522665305717501,2.72138196670044,0.477334694282499
0.9222377,0.91383517,0.93006223,0.63237008,0.62206719,0.64258302,54,0.729,"MDF","qXRv2",0.36762992,"91.384-93.00622%","62.2067-64.2583%","92.2% (91.384-93.00622%)","63.2% (62.2067-64.2583%)","qXRv2_54",0.370450662226713,0.971963968986522,0.526994599804778,2.69941479923177,0.473005400195222
0.92038069,0.9118928,0.92829323,0.63691447,0.62663692,0.64709899,55,0.732,"MDF","qXRv2",0.36308553,"91.189-92.82932%","62.6637-64.7099%","92.0% (91.189-92.82932%)","63.7% (62.6637-64.7099%)","qXRv2_55",0.372884684748499,0.971512504422984,0.531028391894503,2.68179424068992,0.468971608105497
0.91852368,0.90995172,0.92652294,0.64239105,0.63214533,0.65254001,56,0.735,"MDF","qXRv2",0.35760895,"90.995-92.65229%","63.2145-65.2540%","91.9% (90.995-92.65229%)","64.2% (63.2145-65.2540%)","qXRv2_56",0.375971532093261,0.971108618167031,0.535817252732772,2.65977584641155,0.464182747267228
0.91550604,0.90680013,0.92364355,0.64681892,0.63659999,0.65693809,57,0.737,"MDF","qXRv2",0.35318108,"90.680-92.36435%","63.6600-65.6938%","91.6% (90.680-92.36435%)","64.7% (63.6600-65.6938%)","qXRv2_57",0.378125038867637,0.970269387177892,0.539977181191789,2.64462782733108,0.460022818808211
0.91295265,0.90413586,0.92120467,0.65299464,0.64281466,0.66307065,58,0.74,"MDF","qXRv2",0.34700536,"90.414-92.12047%","64.2815-66.3071%","91.3% (90.414-92.12047%)","65.3% (64.2815-66.3071%)","qXRv2_58",0.381622695286409,0.969679068384308,0.545464655569181,2.6203892282913,0.454535344430819
0.9090065,0.90002259,0.91743124,0.65753904,0.64738891,0.6675821,59,0.742,"MDF","qXRv2",0.34246096,"90.002-91.74312%","64.7389-66.7582%","90.9% (90.002-91.74312%)","65.8% (64.7389-66.7582%)","qXRv2_59",0.383713541619458,0.968559901762871,0.549895383592053,2.60611078717606,0.450104616407947
0.90552461,0.89639729,0.91409767,0.66219995,0.65208151,0.67220817,60,0.744,"MDF","qXRv2",0.33780005,"89.640-91.40977%","65.2082-67.2208%","90.6% (89.640-91.40977%)","66.2% (65.2082-67.2208%)","qXRv2_60",0.386049223600438,0.967618115287414,0.55433228722335,2.59034324865008,0.44566771277665
0.90343547,0.89422385,0.91209578,0.66779306,0.65771406,0.67775801,61,0.747,"MDF","qXRv2",0.33220694,"89.422-91.20958%","65.7714-67.7758%","90.3% (89.422-91.20958%)","66.8% (65.7714-67.7758%)","qXRv2_61",0.389464534238196,0.967193662101266,0.559259635647758,2.56762788929171,0.440740364352242
0.89809656,0.88867516,0.90697418,0.67396877,0.66393518,0.68388413,62,0.749,"MDF","qXRv2",0.32603123,"88.868-90.69742%","66.3935-68.3884%","89.8% (88.868-90.69742%)","67.4% (66.3935-68.3884%)","qXRv2_62",0.39252143117911,0.965748339993416,0.565276357936014,2.54763159554387,0.434723642063986
0.8957753,0.8862651,0.90474497,0.67897926,0.66898394,0.68885293,63,0.751,"MDF","qXRv2",0.32102074,"88.627-90.47450%","66.8984-68.8853%","89.6% (88.627-90.47450%)","67.9% (66.8984-68.8853%)","qXRv2_63",0.395601512021642,0.96524476864951,0.569775892385155,2.52779620302688,0.430224107614845
0.89438254,0.88481975,0.90340676,0.68387322,0.67391655,0.69370492,64,0.754,"MDF","qXRv2",0.31612678,"88.482-90.34068%","67.3917-69.3705%","89.4% (88.482-90.34068%)","68.4% (67.3917-69.3705%)","qXRv2_64",0.398907342220193,0.965039798452802,0.57400462727044,2.50684781692489,0.425995372729561
0.89159703,0.88193052,0.90072886,0.68946632,0.67955535,0.69924851,65,0.757,"MDF","qXRv2",0.31053368,"88.193-90.07289%","67.9555-69.9249%","89.2% (88.193-90.07289%)","68.9% (67.9555-69.9249%)","qXRv2_65",0.402444907998203,0.964431299102909,0.579064287672564,2.48481215720703,0.420935712327436
0.88532962,0.8754367,0.89469662,0.69599161,0.68613607,0.70571392,66,0.759,"MDF","qXRv2",0.30400839,"87.544-89.46966%","68.6136-70.5714%","88.5% (87.544-89.46966%)","69.6% (68.6136-70.5714%)","qXRv2_66",0.405860304244784,0.962791012131604,0.585540576711811,2.46390196218075,0.414459423288189
0.88231198,0.87231332,0.89178894,0.7020508,0.69224881,0.71171545,67,0.762,"MDF","qXRv2",0.2979492,"87.231-89.17889%","69.2249-71.1715%","88.2% (87.231-89.17889%)","70.2% (69.2249-71.1715%)","qXRv2_67",0.40989790074549,0.962165996104512,0.591021875480779,2.43963191365771,0.408978124519221
0.87790158,0.86775199,0.88753561,0.70566302,0.69589391,0.71529232,68,0.763,"MDF","qXRv2",0.29433698,"86.775-88.75356%","69.5894-71.5292%","87.8% (86.775-88.75356%)","70.6% (69.5894-71.5292%)","qXRv2_68",0.411637296944643,0.960996543787383,0.594785742740252,2.42932311387343,0.405214257259748
0.87395543,0.86367431,0.88372648,0.71160569,0.70189227,0.72117525,69,0.766,"MDF","qXRv2",0.28839431,"86.367-88.37265%","70.1892-72.1175%","87.4% (86.367-88.37265%)","71.2% (70.1892-72.1175%)","qXRv2_69",0.415491425708776,0.960109094509324,0.60034907388594,2.4067885355134,0.39965092611406
0.86977716,0.85936023,0.87968983,0.71813097,0.70848102,0.72763263,70,0.769,"MDF","qXRv2",0.28186903,"85.936-87.96898%","70.8481-72.7633%","87.0% (85.936-87.96898%)","71.8% (70.8481-72.7633%)","qXRv2_70",0.419892266167768,0.959199901311091,0.606428426992039,2.38156327366232,0.393571573007961
0.86559889,0.85504956,0.87564975,0.72430669,0.71471907,0.7337418,71,0.772,"MDF","qXRv2",0.27569331,"85.505-87.56498%","71.4719-73.3742%","86.6% (85.505-87.56498%)","72.4% (71.4719-73.3742%)","qXRv2_71",0.424121287061568,0.958289474717242,0.612224629317435,2.35781610238968,0.387775370682565
0.86211699,0.85145984,0.8722805,0.73048241,0.72095939,0.73984871,72,0.774,"MDF","qXRv2",0.26951759,"85.146-87.22805%","72.0959-73.9849%","86.2% (85.146-87.22805%)","73.0% (72.0959-73.9849%)","qXRv2_72",0.428676546998028,0.957601135346543,0.617888519665115,2.33276116223965,0.382111480334885
0.85770659,0.84691602,0.86800963,0.73700769,0.72755544,0.74629878,73,0.777,"MDF","qXRv2",0.26299231,"84.692-86.80096%","72.7555-74.6299%","85.8% (84.692-86.80096%)","73.7% (72.7555-74.6299%)","qXRv2_73",0.433429370204471,0.956674312504958,0.624011976763787,2.30718098205539,0.375988023236213
0.85167131,0.84070364,0.86215979,0.74353298,0.73415413,0.75274622,74,0.78,"MDF","qXRv2",0.25646702,"84.070-86.21598%","73.4154-75.2746%","85.2% (84.070-86.21598%)","74.4% (73.4154-75.2746%)","qXRv2_74",0.437870366344542,0.955297466977951,0.630444161810462,2.28378094719738,0.369555838189538
0.84308264,0.8318733,0.85382463,0.7507574,0.74146297,0.75988129,75,0.782,"MDF","qXRv2",0.2492426,"83.187-85.38246%","74.1463-75.9881%","84.3% (83.187-85.38246%)","75.1% (74.1463-75.9881%)","qXRv2_75",0.442413690522653,0.9532638352566,0.637927792336836,2.26032788184885,0.362072207663164
0.83727948,0.82591338,0.84818624,0.75541832,0.74618016,0.76448276,76,0.783,"MDF","qXRv2",0.24458168,"82.591-84.81862%","74.6180-76.4483%","83.7% (82.591-84.81862%)","75.5% (74.6180-76.4483%)","qXRv2_76",0.445368579856974,0.951903200341376,0.642805735893852,2.24533127218166,0.357194264106148
0.82799443,0.81638779,0.8391545,0.76334188,0.75420272,0.77230192,77,0.785,"MDF","qXRv2",0.23665812,"81.639-83.91545%","75.4203-77.2302%","82.8% (81.639-83.91545%)","76.3% (75.4203-77.2302%)","qXRv2_77",0.450755083437615,0.949797754722326,0.65098797995935,2.21849966144287,0.34901202004065
0.82056639,0.80877597,0.83192045,0.77138196,0.76234767,0.78023165,78,0.788,"MDF","qXRv2",0.22861804,"80.878-83.19204%","76.2348-78.0232%","82.1% (80.878-83.19204%)","77.1% (76.2348-78.0232%)","qXRv2_78",0.457088817458787,0.948259558758666,0.65891177567784,2.18775861890378,0.34108822432216
0.81174559,0.79974637,0.82332057,0.77848986,0.76955212,0.78723815,79,0.79,"MDF","qXRv2",0.22151014,"79.975-82.33206%","76.9552-78.7238%","81.2% (79.975-82.33206%)","77.8% (76.9552-78.7238%)","qXRv2_79",0.462249088579555,0.946321603348056,0.666345126603218,2.16333579601617,0.333654873396782
0.80292479,0.79072647,0.81471096,0.78571429,0.77687849,0.79435568,80,0.791,"MDF","qXRv2",0.21428571,"79.073-81.47110%","77.6878-79.4356%","80.3% (79.073-81.47110%)","78.6% (77.6878-79.4356%)","qXRv2_80",0.467779873657076,0.944434192477667,0.673872861122165,2.13775764267509,0.326127138877835
0.78830084,0.77579254,0.80041701,0.79480308,0.78610124,0.80330431,81,0.793,"MDF","qXRv2",0.20519692,"77.579-80.04170%","78.6101-80.3304%","78.8% (77.579-80.04170%)","79.5% (78.6101-80.3304%)","qXRv2_81",0.473998355895176,0.941195824218487,0.684013332952497,2.10971195904559,0.315986667047503
0.77762303,0.76490328,0.78996526,0.80295968,0.7943837,0.81132948,82,0.794,"MDF","qXRv2",0.19704032,"76.490-78.99653%","79.4384-81.1329%","77.8% (76.490-78.99653%)","80.3% (79.4384-81.1329%)","qXRv2_82",0.480715400057369,0.938999945962671,0.692648968160562,2.08023291927127,0.307351031839438
0.76299907,0.75000881,0.7756318,0.81228152,0.80385623,0.82049425,83,0.796,"MDF","qXRv2",0.18771848,"75.001-77.56318%","80.3856-82.0494%","76.3% (75.001-77.56318%)","81.2% (80.3856-82.0494%)","qXRv2_83",0.488078070888456,0.935943708931578,0.70297820717803,2.04885254971543,0.29702179282197
0.74976787,0.73655077,0.7626455,0.82090422,0.81262518,0.82896479,84,0.797,"MDF","qXRv2",0.17909578,"73.655-76.26455%","81.2625-82.8965%","75.0% (73.655-76.26455%)","82.1% (81.2625-82.8965%)","qXRv2_84",0.495458307393988,0.933269233200161,0.712476520678659,2.01833329883962,0.287523479321341
0.72841226,0.71486259,0.74165157,0.83092519,0.82282491,0.83880013,85,0.797,"MDF","qXRv2",0.16907481,"71.486-74.16516%","82.2825-83.8800%","72.8% (71.486-74.16516%)","83.1% (82.2825-83.8800%)","qXRv2_85",0.502628906754169,0.928791010714219,0.724651077042122,1.98953937300922,0.275348922957878
0.70728877,0.69344823,0.72084772,0.84234444,0.8344602,0.8499955,86,0.797,"MDF","qXRv2",0.15765556,"69.345-72.08477%","83.4460-84.9996%","70.7% (69.345-72.08477%)","84.2% (83.4460-84.9996%)","qXRv2_86",0.512751283963821,0.924631970806057,0.737914132535827,1.95026327826915,0.262085867464173
0.68593315,0.6718345,0.69977928,0.85597763,0.8483701,0.8633426,87,0.799,"MDF","qXRv2",0.14402237,"67.183-69.97793%","84.8370-86.3343%","68.6% (67.183-69.97793%)","85.6% (84.8370-86.3343%)","qXRv2_87",0.527672036065164,0.920754919038408,0.753014580299896,1.89511653385495,0.246985419700104
0.65529248,0.64088251,0.6694916,0.8715917,0.8643292,0.87860089,88,0.799,"MDF","qXRv2",0.1284083,"64.088-66.94916%","86.4329-87.8601%","65.5% (64.088-66.94916%)","87.2% (86.4329-87.8601%)","qXRv2_88",0.544843297218146,0.915105881942011,0.771483708857497,1.83539011144266,0.228516291142503
0.61954503,0.60485418,0.63407361,0.88604055,0.87912796,0.89268982,89,0.797,"MDF","qXRv2",0.11395945,"60.485-63.40736%","87.9128-89.2690%","62.0% (60.485-63.40736%)","88.6% (87.9128-89.2690%)","qXRv2_89",0.56048546635188,0.9084957729483,0.789979289316003,1.78416758334316,0.210020710683997
0.57938719,0.56448011,0.59418652,0.90118853,0.89467996,0.90742325,90,0.794,"MDF","qXRv2",0.09881147,"56.448-59.41865%","89.4680-90.7423%","57.9% (56.448-59.41865%)","90.1% (89.4680-90.7423%)","qXRv2_90",0.579018882793085,0.901323012734673,0.809879147194783,1.7270593925645,0.190120852805217
0.53087279,0.51583783,0.54586587,0.91855045,0.91256205,0.92425284,91,0.789,"MDF","qXRv2",0.08144955,"51.584-54.58659%","91.2562-92.4253%","53.1% (51.584-54.58659%)","91.9% (91.2562-92.4253%)","qXRv2_91",0.604566356371869,0.893016748019857,0.833160037083944,1.65407814950407,0.166839962916056
0.46866295,0.45367106,0.48369737,0.93661151,0.93124821,0.94167598,92,0.78,"MDF","qXRv2",0.06338849,"45.367-48.36974%","93.1248-94.1676%","46.9% (45.367-48.36974%)","93.7% (93.1248-94.1676%)","qXRv2_92",0.634272784489829,0.882558236459115,0.859609364096259,1.57660871545094,0.140390635903741
0.39693593,0.38228383,0.41172792,0.95478909,0.95017814,0.95908799,93,0.768,"MDF","qXRv2",0.04521091,"38.228-41.17279%","95.0178-95.9088%","39.7% (38.228-41.17279%)","95.5% (95.0178-95.9088%)","qXRv2_93",0.673141075964885,0.870960402633801,0.887961338397592,1.48557269152918,0.112038661602408
0.30524605,0.2915143,0.31924233,0.97110231,0.96733596,0.97454408,94,0.749,"MDF","qXRv2",0.02889769,"29.151-31.92423%","96.7336-97.4544%","30.5% (29.151-31.92423%)","97.1% (96.7336-97.4544%)","qXRv2_94",0.712456834243416,0.856298924635042,0.918596118563026,1.40359380658049,0.0814038814369736
0.19893222,0.18710278,0.21117126,0.98543463,0.98267028,0.98786176,95,0.723,"MDF","qXRv2",0.01456537,"18.710-21.11713%","98.2670-98.7862%","19.9% (18.710-21.11713%)","98.5% (98.2670-98.7862%)","qXRv2_95",0.762114473410931,0.839854704415077,0.950404929169839,1.31213883857157,0.0495950708301606
0.09586815,0.08723678,0.10505181,0.99463994,0.99285684,0.99607317,96,0.694,"MDF","qXRv2",0.00536006,"8.724-10.50518%","99.2857-99.6073%","9.6% (8.724-10.50518%)","99.5% (99.2857-99.6073%)","qXRv2_96",0.807522004283173,0.82425064101888,0.977443405763656,1.2383563478096,0.022556594236344
